_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation_time,qualifica,note,fonte_dato,3descrizione
,11,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,GO,5,60,12,202411,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,2,2024,12,MINISTERO DELL'INTERNO,TA,15,1,2,202402,GIU 18 2025,,,,MINISTERO DELL'INTERNO
,5,2023,22,AGENZIA DELLE ENTRATE,RM,11,139,15,202305,2025-06-18T16:15:20.148346,Operatore,,,AGENZIA DELLE ENTRATE
,3,2024,,ISPETTORATO NAZIONALE DEL LAVORO,TE,12,1,0,202403,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,11,2023,12,MINISTERO DELL'INTERNO,GR,8,2,1,202311,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,4,2023,21,AGENZIA DELLE DOGANE,LU,8,0,1,202304,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE DOGANE
,12,2024,15,AVVOCATURA GENERALE DELLO STATO,RM,11,11,8,202412,2025-06-18T16:15:20.148346,Funzionario,,,AVVOCATURA GENERALE DELLO STATO
,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,AV,14,103,21,202411,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,6,2024,9,MINISTERO DELLA GIUSTIZIA,LC,3,8,1,202406,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,12,2024,10,MINISTERO DELLA SALUTE,//,17,0,,202412,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA SALUTE
,2,2023,12,MINISTERO DELL'INTERNO,KR,17,0,1,202302,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,5,2024,22,AGENZIA DELLE ENTRATE,RC,17,0,1,202405,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,11,2023,21,AGENZIA DELLE DOGANE,AG,18,1,0,202311,2025-06-18T16:15:20.148346,Funzionario,,,AGENZIA DELLE DOGANE
,10,2023,14,MINISTERO DELLA CULTURA,CS,17,0,12,,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA CULTURA
,6,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,VI,4,26,2,202406,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,6,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,VV,17,3,585,202406,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,9,2024,19,unknown,SV,6,758,3,202409,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,4,2023,9,MINISTERO DELLA GIUSTIZIA,CE,14,3,41,202304,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,,2024,19,MINISTERO UNIVERSITA' E RICERCA,VC,,149,0,202405,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,4,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,PZ,16,0,1,202304,2025-06-18T16:15:20.148346,,Da riconciliare,,MINISTERO DELL'ECONOMIA E FINANZE
,9,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,VB,1,1974,12,202309,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,7,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,KR,17,1,0,202307,2025-06-18T16:15:20.148346,Operatore,,,ISPETTORATO NAZIONALE DEL LAVORO
,9,2024,21,AGENZIA DELLE DOGANE,PI,8,0,1,202409,2025-06-18T16:15:20.148346,,,,AGENZIA DELLE DOGANE
,7,2024,12,MINISTERO DELL'INTERNO,rm,11,75,50,202407,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,2,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,BO,7,2,0,202307,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,7,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RO,4,75,21,202307,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,12,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,AP,10,2,0,202412,18.06.2025,Dirigente,,,MINISTERO DELL'ECONOMIA E FINANZE
,5,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,NO,1,0,1,202305,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ECONOMIA E FINANZE
,7,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,TE,12,0,3,202407,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2024,19,MINISTERO UNIVERSITA' E RICERCA,unknown,17,1289,50,202409,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,12,2024,9,MINISTERO DELLA GIUSTIZIA,RE,7,5,5,202412,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,11,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,kr,17,0,1,202308,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,5,2023,,MINISTERO UNIVERSITA' E RICERCA,SA,14,3,19,202305,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,2,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,RO,4,0,1,202402,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,6,2024,22,n.d.,IS,13,1,0,202406,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE ENTRATE
,8,2021,12,MINISTERO DELL'INTERNO,RO,4,0,1,202308,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO
,12,2023,19,MINISTERO UNIVERSITA' E RICERCA,SO,3,5,0,202312,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,11,2023,22,AGENZIA DELLE ENTRATE,IM,6,5,1,202311,2025-06-18T16:15:20.148346,Operatore,,,AGENZIA DELLE ENTRATE
,9,2023,14,MINISTERO DELLA CULTURA,GR,8,2,0,202309,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA CULTURA
,10,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,lt,11,1011,63,202410,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,10,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BA,15,726,87,202310,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,5,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,AQ,12,540,15,202405,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,4,2024,954,ISPETTORATO NAZIONALE DEL LAVORO,RM,11,3,5,202404,2025-06-18T16:15:20.148346,Impiegato,,,ISPETTORATO NAZIONALE DEL LAVORO
,11,2024,2020,,KR,17,0,3,202411,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,MB,3,225,28,202411,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,9,2023,22,AGENZIA DELLE ENTRATE,AQ,12,0,2,202309,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,11,2023,19,MINISTERO UNIVERSITA' E RICERCA,VI,,2,3,202305,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,11,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,UD,5,198,30,202411,18-06-25,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,1,2023,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,PI,8,4,0,,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
,10,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,SA,14,3,2,202310,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,12,2024,19,MINISTERO UNIVERSITA' E RICERCA,CO,3,125,194,202412,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO UNIVERSITA' E RICERCA
,11,2023,,MINISTERO DELL'INTERNO,TS,5,0,2,202311,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO
,11,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,FR,11,0,2,202411,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ECONOMIA E FINANZE
,5,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,CE,14,0,7,202405,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2023,3,MINISTERO DELLA DIFESA,FI,8,1,0,202312,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA DIFESA
,9,2023,9,MINISTERO DELLA GIUSTIZIA,KR,17,17,6,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA GIUSTIZIA
,12,2024,22,AGENZIA DELLE ENTRATE,PZ,16,1,1,202412,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE ENTRATE
,5,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,MN,3,786,6,202405,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,11,2023,21,AGENZIA DELLE DOGANE,,11,16,20,202311,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE DOGANE
,4,2024,12,MINISTERO DELL'INTERNO,BI,1,2,0,202404,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO
,6,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TA,15,24,3612,202406,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,4,2024,22,AGENZIA DELLE ENTRATE,IM,6,0,1,202404,2025-06-18T16:15:20.148346,,,,AGENZIA DELLE ENTRATE
,8,2023,8017,AGENZIA DEL DEMANIO,BO,7,0,1,202308,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DEL DEMANIO
,10,2023,14,MINISTERO DELLA CULTURA,SA,,0,4,202310,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA CULTURA
,7,2023,18,CORTE DEI CONTI,VE,4,3,0,,2025-06-18T16:15:20.148346,Dirigente,,,CORTE DEI CONTI
,5,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RO,4,0,6,202305,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,SU,19,72,14,202411,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,10,2023,19,MINISTERO UNIVERSITA' E RICERCA,RA,7,87,47,202310,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,8,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,CZ,17,0,2,202308,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2023,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,IS,13,0,2,,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
,8,2023,9,MINISTERO DELLA GIUSTIZIA,LO,3,0,1,202308,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA GIUSTIZIA
,5,2023,974,AGENZIA INDUSTRIE DIFESA AID,RM,11,2,1,202305,2025-06-18T16:15:20.148346,,,,AGENZIA INDUSTRIE DIFESA AID
,12,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,GR,8,1,0,202412,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ECONOMIA E FINANZE
,5,2024,971,ARPAL PUGLIA,TA,15,0,1,202405,2025/06/18,Dirigente,,,ARPAL PUGLIA
,10,2024,12,MINISTERO DELL'INTERNO,SA,14,0,5,202410,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,8,2024,9,MINISTERO DELLA GIUSTIZIA,Pv,,4,3,202408,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,12,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,TP,18,0,1,202412,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,6,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,VR,4,0,2,202406,2025/06/18,,,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
,5,2023,19,n.d.,VR,4,5,12,202305,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,5,2024,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,CE,14,,2,202405,2025-06-18T16:15:20.148346,Dirigente,,,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE
,2,2024,,ISPETTORATO NAZIONALE DEL LAVORO,PV,3,1,1,202402,2025-06-18T16:15:20.148346,Impiegato,,,ISPETTORATO NAZIONALE DEL LAVORO
,9,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,PI,8,1,1,202309,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,10,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SI,8,12,2541,202306,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,6,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,PR,7,0,1,202306,2025-06-18T16:15:20.148346,Impiegato,,,ISPETTORATO NAZIONALE DEL LAVORO
,9,2023,19,MINISTERO UNIVERSITA' E RICERCA,,4,699,3,202309,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,12,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,//,11,,465,202412,2025-06-18T16:15:20.148346,,Verifica manuale,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,2,2024,12,MINISTERO DELL'INTERNO,SA,14,2,4,202402,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,9,2023,19,MINISTERO UNIVERSITA' E RICERCA,BT,15,1209,21,,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,8,2023,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,RM,11,0,1,202308,2025-06-18T16:15:20.148346,Operatore,,,AGENZIA NAZIONALE PER I GIOVANI - ANG
,4,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,LE,15,0,3,202404,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,7,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,AG,18,0,3,202307,2025-06-18T16:15:20.148346,Dirigente,,Sistema legacy,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,7,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PA,18,1,12,202304,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2023,14,MINISTERO DELLA CULTURA,PN,5,4,0,202312,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA CULTURA
,9,2024,9,MINISTERO DELLA GIUSTIZIA,EN,18,1,1,202409,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,3,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PA,18,0,20,202403,2025-06-18T16:15:20.148346,Operatore,Fonte secondaria,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,2,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,FR,11,21,6,202302,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,2,2024,12,MINISTERO DELL'INTERNO,RG,18,1,2,202402,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO
,10,2024,27,AGENZIA NAZIONALE PER I GIOVANI - ANG,RM,11,3,1,202410,2025-06-18T16:15:20.148346,,,,AGENZIA NAZIONALE PER I GIOVANI - ANG
,9,2023,9,MINISTERO DELLA GIUSTIZIA,LE,15,19,13,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA GIUSTIZIA
,5,2024,15,AVVOCATURA GENERALE DELLO STATO,MI,3,0,1,202405,2025-06-18T16:15:20.148346,Impiegato,,,AVVOCATURA GENERALE DELLO STATO
,12,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BG,3,522,750,202412,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,,2024,15,AVVOCATURA GENERALE DELLO STATO,,16,0,2,202410,18/06/2025,Operatore,,,AVVOCATURA GENERALE DELLO STATO
,6,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,LU,,15,2394,202406,GIU 18 2025,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,1,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TR,9,27,12,202301,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,GE,6,156,20,202411,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,12,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PZ,16,66,,202312,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,4,2024,12,MINISTERO DELL'INTERNO,AP,10,0,2,,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,7,2024,3,MINISTERO DELLA DIFESA,,14,0,1,202407,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA DIFESA
,5,2024,12,MINISTERO DELL'INTERNO,TP,18,2,2,,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,2,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,,11,6,1,202302,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,4,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,TO,1,,13,202304,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,8,2024,19,MINISTERO UNIVERSITA' E RICERCA,BO,7,15,914,202408,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO UNIVERSITA' E RICERCA
,11,2023,9,ND,PE,12,0,2,202311,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,9,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PC,7,2910,66,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,4,2023,12,MINISTERO DELL'INTERNO,FI,8,8,1,202304,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,5,2023,19,unknown,TO,1,14,15,202305,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO UNIVERSITA' E RICERCA
,4,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,RE,7,1,2,202304,2025-06-18T16:15:20.148346,Impiegato,,,ISPETTORATO NAZIONALE DEL LAVORO
,2,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,IS,13,0,3,,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,10,2023,2020,?,BA,15,0,8,202310,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,LE,15,3528,21,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,3,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PO,8,0,1,202403,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2024,3,MINISTERO DELLA DIFESA,RM,11,,408,202412,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA DIFESA
,5,2024,12,MINISTERO DELL'INTERNO,LC,3,0,1,202405,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,12,2023,12,MINISTERO DELL'INTERNO,BG,3,14,3,202312,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,2,2022,22,AGENZIA DELLE ENTRATE,-,6,3,0,202402,2025-06-18T16:15:20.148346,,,,AGENZIA DELLE ENTRATE
,12,2024,971,ARPAL PUGLIA,TA,15,2,1,202412,2025-06-18T16:15:20.148346,Operatore,,,ARPAL PUGLIA
,9,2024,12,MINISTERO DELL'INTERNO,MO,7,,2,202409,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO
,5,2024,12,MINISTERO DELL'INTERNO,?,10,3,0,202405,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,6,2023,19,MINISTERO UNIVERSITA' E RICERCA,CO,3,1,1057,202306,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,7,2024,19,MINISTERO UNIVERSITA' E RICERCA,?,12,34,30,202407,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,2,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,BA,15,0,,202302,2025-06-18T16:15:20.148346,Operatore,,,ISPETTORATO NAZIONALE DEL LAVORO
,10,2023,10,MINISTERO DELLA SALUTE,SP,6,0,1,202310,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA SALUTE
,1,2023,19,MINISTERO UNIVERSITA' E RICERCA,PR,7,4,,,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,12,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,VT,11,1,0,202305,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,7,2024,868,?,RM,11,1,1,202407,2025-06-18T16:15:20.148346,Dirigente,,,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI
,3,2023,19,MINISTERO UNIVERSITA' E RICERCA,NO,1,5,3,202303,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,10,2024,12,MINISTERO DELL'INTERNO,RN,7,0,3,202410,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO
,11,2023,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",RM,11,8,20,202311,2025-06-18T16:15:20.148346,Dirigente,,,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE"
,2,2024,21,AGENZIA DELLE DOGANE,MB,3,0,1,202402,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE DOGANE
,,2023,22,AGENZIA DELLE ENTRATE,MI,,0,5,,2025-06-18T16:15:20.148346,Operatore,,,AGENZIA DELLE ENTRATE
,8,2024,9,MINISTERO DELLA GIUSTIZIA,AL,1,25,7,202406,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,4,2023,14,MINISTERO DELLA CULTURA,MT,16,0,6,202304,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA CULTURA
,6,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,AL,1,48,6,202406,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,2,2023,12,MINISTERO DELL'INTERNO,VV,17,0,1,,GIU 18 2025,Operatore,,,MINISTERO DELL'INTERNO
,8,,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,SV,6,0,6,202408,2025-06-18T16:15:20.148346,,,Sistema legacy,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,4,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RN,7,6,849,202404,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,2,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,UD,5,57,24,202302,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,12,2024,9,MINISTERO DELLA GIUSTIZIA,BN,14,4,7,202412,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,4,2023,19,MINISTERO UNIVERSITA' E RICERCA,BT,15,130,3,202310,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,4,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,Ts,5,0,1,202404,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ECONOMIA E FINANZE
,11,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,EN,18,0,2,202411,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,5,2023,18,,BO,7,0,1,202305,2025-06-18T16:15:20.148346,Dirigente,,,CORTE DEI CONTI
,11,2023,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,TO,,4,2,202311,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
,7,2024,2020,,AP,10,0,5,202407,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,8,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,CE,,0,4,202308,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,6,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RM,11,,25044,202406,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,,,19,MINISTERO UNIVERSITA' E RICERCA,TA,15,33,4,,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,6,2024,19,MINISTERO UNIVERSITA' E RICERCA,BT,15,0,1,202403,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
