id,rata,ente,descrizione,cod_tipoimposta,tipo_imposta,cod_imposta,imposta,spesa,aggregation_time,area_geografica
6731590b5c833340b426aef8,202410,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,698.33,2024-11-11,Sud
668f34079b1c1405cffd2d4f,202406,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Erariali,7,Addizionali Regionali,17178.22,2024-11-07,Isole
668f34079b1c1405cffd2c9d,202406,1,MINISTERO DELL'ECONOMIA E FINANZE,4,Varie,12,Altre voci,2317753.83,2024-11-07,Isole
6731590c568f146439948fbf,202410,14,MINISTERO DELLA CULTURA,1,Netto,15,Netto,56565405.44,2024-11-11,Isole
6731590b5c833340b426af05,202410,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,Erariali,7,Addizionali Regionali,160781.94,2024-11-11,Isole
659f41739b1c14690c5c4192,202312,954,,2,Erariali,6,IRAP,-45000.0,2024-11-01,
65ee5ac7eb0f334c5c36754e,202402,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,28962.23,2024-11-03,Isole
66bf604a0377f64b679f2831,202407,867,AGENZIA ITALIANA DEL FARMACO - AIFA,4,Varie,12,Altre voci,10402.1,2024-08-16,
661738e59b1c1417e85d3765,,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",1,Netto,15,Netto,5359602.24,2024-04-11,Nord
661738e49b1c1417e85d36a8,202403,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,4,Varie,10,Ritenute Sindacali,12.56,2024-11-04,Nord
65ee5ac6eb0f334c8d2b5af7,202402,,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,10,Ritenute Sindacali,733.15,2024-11-03,Sud
6667a4c0262bc331baee73fc,,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,698.33,2024-06-11,
668f34139b1c1405cffd2e32,202406,907,AZIENDA OSPEDALIERA SAN CAMILLO FORLANINI,3,Netto,13,Previdenziali a carico del datore di lavoro,3656941.23,2024-11-07,Nord
661738e6262bc367cf0df81f,202403,7,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,2,Erariali,8,Addizionali Comunali,191104.59,2024-11-04,Sud
66bf60490377f64b681b5114,202407,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,3,Previdenziali,14,Previdenziali a carico del lavoratore,3444.18,2024-08-16,Isole
663ec5f23f62190222cfb5fb,202404,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,3,Previdenziali,14,Previdenziali a carico del lavoratore,1018320.05,2024-11-05,Isole
65c81f2c3f62191d310d64a8,202401,849,AGENZIA PER LA COESIONE TERRITORIALE,2,Erariali,6,IRAP,-3876.74,2024-11-02,Sud
6667a4c0262bc331bdcd0bde,202405,957,ORDINE DOTT. COMMERCIALISTI ED ESPERTI CONTABILI DI VERONA,1,Netto,15,Netto,10197.73,2024-11-06,Sud
65c81f2b3f62191d310d6487,202401,22,AGENZIA DELLE ENTRATE,4,Varie,10,Ritenute Sindacali,201128.05,2024-11-02,Nord
661738e5262bc367a235045d,202403,970,,3,Previdenziali,13,,3310.76,2024-11-04,
668f34090377f62206882c2c,202406,802,ARAN,2,Erariali,5,IRPEF,38785.76,2024-11-07,
6667a4b7262bc331baee7389,202405,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,4,Varie,12,Altre voci,87.0,2024-11-06,
661738e5262bc367a2350469,202403,921,A.O. S. GIOVANNI ADDOLORATA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3387297.73,2024-11-04,Centro
65c81f2cf458af1d5b4728e5,202401,867,AGENZIA ITALIANA DEL FARMACO - AIFA,1,Netto,15,Netto,1466443.73,2024-11-02,Isole
663ec5f23f62190222cfb5fd,202404,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,4,Varie,12,Altre voci,1314.92,2024-11-05,
65ee5ac7eb0f334c8d2b5b2e,202402,12,MINISTERO DELL'INTERNO,4,Varie,11,Prestiti,14605110.1,2024-11-03,Centro
66bf60520377f64b679f28cc,202407,822,REGIONE LAZIO,4,Varie,12,Altre voci,130863.1,2024-08-16,Nord
663ec5f33f62190222cfb651,202404,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,16858.39,2024-11-05,Isole
65ee5ac7eb0f334c8d2b5b69,202402,926,AZIENDA SANITARIA LOCALE ROMA 4,2,Erariali,6,IRAP,538910.17,2024-11-03,Nord
6667a4c1262bc331bdcd0c0b,202405,,REGIONE LAZIO,2,Erariali,7,Addizionali Regionali,488486.4,2024-11-06,
661738e59b1c1417e85d36ea,202403,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,29631333.3,2024-11-04,Sud
66e0ee65f458af5423ceb599,202408,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,3,Previdenziali,14,Previdenziali a carico del lavoratore,1553.12,2024-09-11,Sud
671a780d568f1404768e2c23,202409,3,MINISTERO DELLA DIFESA,2,Erariali,5,IRPEF,108625910.52,2024-10-24,Sud
671a7805568f1404768e2af0,202409,964,COMUNE DI CARAVAGGIO,2,Erariali,8,Addizionali Comunali,1763.51,2024-10-24,Nord
671a780d568f1404768e2c2d,202409,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,3,Previdenziali,14,Previdenziali a carico del lavoratore,17508.91,2024-10-24,Isole
65c81f2b3f62191d044e2adf,,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,Erariali,5,IRPEF,1293275.74,2024-11-02,Nord
66bf604a0377f64bd0cd257a,202407,829,COMUNE DI MERCATO SAN SEVERINO,4,Varie,9,Riscatti,203.91,2024-08-16,Centro
661738e7262bc367cf0df867,202403,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Varie,11,Prestiti,73297.72,2024-11-04,Sud
663ec5f33f62190222cfb62f,202404,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,2,Erariali,8,Addizionali Comunali,2436.78,2024-11-05,
671a780de28f8d6b0a19d25e,202409,974,AGENZIA INDUSTRIE DIFESA AID,2,Erariali,5,IRPEF,181106.79,2024-10-24,Nord
66bf60520377f64b681b51a3,202407,3,MINISTERO DELLA DIFESA,3,Previdenziali,,Previdenziali a carico del datore di lavoro,200959655.43,2024-08-16,Sud
668f34090377f62206882c2e,,954,ISPETTORATO NAZIONALE DEL LAVORO,2,Erariali,7,Addizionali Regionali,272612.57,2024-07-11,Nord
659f417b9b1c14690c5c41d4,202312,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Varie,12,,23794.38,2024-11-01,Centro
663ec5eb3f62190222cfb553,202404,974,AGENZIA INDUSTRIE DIFESA AID,4,Varie,9,Riscatti,1450.07,2024-11-05,
659f417b9b1c1468e2e39a20,202312,19,MINISTERO UNIVERSITA' E RICERCA,2,Erariali,8,Addizionali Comunali,5722.34,2024-11-01,Centro
659f417c9b1c1468e2e39a59,202312,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,2,Erariali,5,IRPEF,65373.12,2024-11-01,Centro
6667a4b8262bc331baee73b3,202405,816,COMUNE DI CAROSINO,4,Varie,10,Ritenute Sindacali,68.92,2024-11-06,Nord
65c81f2b3f62191d044e2a98,202401,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,1,Assistenziali,15,Netto,3317446.57,2024-11-02,Nord
66bf604a0377f64bd0cd25c8,202407,3,MINISTERO DELLA DIFESA,2,Erariali,6,IRAP,59224801.0,2024-08-16,Nord
663ec5f33f62190222cfb65f,202404,973,COMUNE DI VASIA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2012.17,2024-11-05,
668f34079b1c1405cffd2ca0,202406,834,COMUNE DI MONTORFANO,4,Varie,12,Altre voci,164.66,2024-11-07,Isole
663ec5ea3f62190222cfb50c,202404,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Varie,11,Prestiti,145071465.78,2024-11-05,Isole
668f34079b1c1405cffd2d0c,202406,25,ARCHIVI NOTARILI,4,Varie,9,Riscatti,1304.76,2024-11-07,
65c81f2b3f62191d310d6497,202401,19,MINISTERO UNIVERSITA' E RICERCA,2,Erariali,7,Addizionali Regionali,602.81,2024-11-02,Nord
671a7805568f1404768e2b2d,202409,912,ORDINE DEI MEDICI CHIRURGHI E DEGLI ODONTOIATRI DELLA PROVINCIA DI LATINA,1,Netto,15,Netto,11927.94,2024-10-24,
65c81f2bf458af1d35de6258,202401,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,2,Erariali,5,IRPEF,1030663.98,2024-11-02,Nord
661738e7262bc367cf0df881,202403,829,COMUNE DI MERCATO SAN SEVERINO,2,Erariali,8,Addizionali Comunali,1633.92,2024-11-04,
65c81f2cf458af1d5b4728d9,202401,802,ARAN,2,Erariali,,IRAP,11639.1,2024-11-02,
663ec5f23f62190222cfb5aa,202404,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,2,Erariali,8,Addizionali Comunali,303152.97,2024-11-05,Isole
66e0ee5df458af5423ceb52c,202408,,REGIONE LAZIO,2,Erariali,5,IRPEF,3984027.08,2024-11-09,Centro
65ee5ac5f458af56d2af5342,202402,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,1,Netto,15,Netto,64230812.9,2024-11-03,
661738e6262bc367cf0df851,202403,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Netto,15,Netto,873054.72,2024-11-04,Nord
66e0ee5cf458af5423ceb4cd,202408,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,3,Previdenziali,14,Previdenziali a carico del lavoratore,36404.69,2024-11-09,Centro
66bf60490377f64b681b5132,202407,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2281375444.83,2024-08-16,Isole
65ee5ac6f458af56cdec180a,202402,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Varie,10,Ritenute Sindacali,22856495.22,2024-11-03,Sud
66e0ee66f458af5423ceb5ef,202408,14,MINISTERO DELLA CULTURA,2,Erariali,7,Addizionali Regionali,1430670.14,2024-11-09,Isole
663ec5ea3f62190222cfb4f2,202404,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Varie,9,Riscatti,841.87,2024-11-05,Sud
668f34120377f62206882c8d,202406,834,COMUNE DI MONTORFANO,4,Varie,11,,601.95,2024-11-07,Nord
663ec5ea3f62190222cfb4da,202404,,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),2,Netto,8,Addizionali Comunali,2463.82,2024-11-05,Nord
66e0ee5df458af5423ceb4fd,202408,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,4,Varie,12,Altre voci,43261.56,2024-11-09,Centro
6731590c568f146446645d47,202410,7,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,4,Varie,11,Prestiti,80740.6,2024-11-11,
668f34129b1c1405cffd2df8,202406,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,3,Previdenziali,14,Previdenziali a carico del lavoratore,13271.19,2024-11-07,
663ec5f23f62190222cfb5a3,202404,19,MINISTERO UNIVERSITA' E RICERCA,4,Varie,9,Riscatti,10418.5,2024-11-05,Isole
66bf604a0377f64bd0cd25cf,202407,966,,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,855402.65,2024-08-16,
661738e49b1c14196e7da318,202403,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,3,Previdenziali,,Previdenziali a carico del datore di lavoro,698.33,2024-11-04,Centro
668f34110377f62206882c72,202406,19,MINISTERO UNIVERSITA' E RICERCA,4,Varie,11,Prestiti,530530.51,2024-11-07,Nord
6731590c568f146444a34e39,202410,2,,1,Netto,15,Netto,69823275.24,2024-11-11,Nord
668f34110377f62206882c4b,202406,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,2,Erariali,5,,1846034.25,2024-11-07,Isole
661738e59b1c1417e85d36ef,202403,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Varie,9,Riscatti,8874958.05,2024-11-04,Nord
6667a4b7262bc331baee7354,202405,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,2,Erariali,6,IRAP,1771.73,2024-11-06,Isole
671a7806e28f8d6b0a19d1b9,202409,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,3,Previdenziali,13,,55586.69,2024-10-24,Sud
668f34079b1c1405cffd2ccd,202406,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,3,Previdenziali,14,Previdenziali a carico del lavoratore,80.72,2024-11-07,Isole
671a7806e28f8d6b0a19d1e1,202409,7,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,1,Netto,15,Netto,8246793.08,2024-10-24,
66bf60520377f64bd0cd25f0,202407,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,1,Netto,15,Netto,30194.78,2024-08-16,Nord
65c81f2cf458af1d5b4728f0,202401,18,,2,Erariali,5,IRPEF,3176424.19,2024-11-02,
6731590c568f146439948fa0,202410,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Varie,9,Riscatti,1160.06,2024-11-11,Centro
661738e49b1c14196e7da2cc,202403,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,4,Varie,11,Prestiti,642.0,2024-11-04,Nord
6667a4c1262bc331baee7434,202405,,ORDINE DEGLI PSICOLOGI DEL LAZIO,4,Varie,10,Ritenute Sindacali,69.83,2024-11-06,Sud
659f417c9b1c14690c5c4210,202312,18,CORTE DEI CONTI,2,Erariali,5,IRPEF,8871200.51,2024-11-01,Nord
6731590c568f146446645d07,202410,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,2,Erariali,6,IRAP,8816.91,2024-11-11,Nord
6731590c568f146439948fd8,,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,60473.27,2024-11-11,Centro
66e0ee5bf458af54a5dbc75c,202408,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Erariali,5,IRPEF,142708.87,2024-11-09,Isole
65c81f2c3f62191d310d64d9,202401,32,ISTITUTO SUPERIORE DI SANITA',3,Previdenziali,14,,569011.84,2024-11-02,Isole
663ec5f43f62190222cfb732,202404,954,ISPETTORATO NAZIONALE DEL LAVORO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,4518676.52,2024-11-05,Sud
671a780d568f1404768e2c05,202409,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,1,Netto,15,Netto,182989.53,2024-10-24,Centro
659f41729b1c1468e2e39959,,32,ISTITUTO SUPERIORE DI SANITA',4,Varie,10,Ritenute Sindacali,26152.01,2024-11-01,Sud
659f417b9b1c14690c5c41e9,202312,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,4,Varie,12,Altre voci,93971.76,2024-11-01,Nord
66bf60490377f64b679f2827,,32,ISTITUTO SUPERIORE DI SANITA',4,Varie,11,Prestiti,76149.99,2024-08-16,Sud
671a7805568f1404768e2af9,202409,950,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,2,Erariali,6,IRAP,46854.67,2024-10-24,Nord
671a780de28f8d6b0a19d22b,202409,3,MINISTERO DELLA DIFESA,2,Erariali,7,Addizionali Regionali,12778383.9,2024-10-24,Sud
671a780d568f1404768e2c18,202409,12,MINISTERO DELL'INTERNO,4,Varie,10,Ritenute Sindacali,1303887.65,2024-10-24,Centro
65ee5ac7eb0f334c5c36758e,202402,834,COMUNE DI MONTORFANO,1,Netto,15,Netto,27810.57,2024-11-03,Nord
6731590c568f146444a34e1d,202410,867,,2,Erariali,5,IRPEF,522224.45,2024-11-11,
663ec5ea3f62190222cfb53b,202404,954,ISPETTORATO NAZIONALE DEL LAVORO,2,Erariali,5,IRPEF,2488113.9,2024-11-05,
661738e5262bc367a2350437,202403,925,,2,Erariali,7,Addizionali Regionali,2489.44,2024-11-04,Nord
6731590c568f146446645cff,202410,25,ARCHIVI NOTARILI,2,Erariali,8,Addizionali Comunali,8991.32,2024-11-11,Centro
65c81f2b3f62191d044e2a86,202401,977,COMUNE DI SERRENTI,4,Varie,12,Altre voci,436.57,2024-11-02,Centro
668f34079b1c1405cffd2c9e,202406,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,Erariali,8,Addizionali Comunali,2357.9,2024-11-07,Nord
659f41729b1c1468e2e39970,202312,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Netto,15,Netto,12607614.16,2024-11-01,Sud
661738e7262bc367cf0df882,202403,845,COMUNE DI MONDAINO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,4960.8,2024-11-04,
65ee5ac7eb0f334c5c3675af,202402,954,ISPETTORATO NAZIONALE DEL LAVORO,2,Erariali,8,Addizionali Comunali,2073.54,2024-11-03,Centro
668f34110377f62206882c4d,202406,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,2,Erariali,6,IRAP,4962.12,2024-11-07,Isole
661738e39b1c14196e7da2a2,202403,802,ARAN,4,Varie,12,Altre voci,1385.86,2024-11-04,Sud
6731590c568f146446645ce1,202410,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),1,Netto,15,Netto,161059.1,2024-11-11,
65ee5ac5f458af56d2af5344,202402,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Erariali,6,IRAP,8407520.16,2024-11-03,
663ec5ea3f62190222cfb507,202404,816,COMUNE DI CAROSINO,2,Erariali,5,IRPEF,,2024-11-05,Sud
6667a4b7262bc331baee737e,202405,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,1,Netto,,Netto,131854.95,2024-11-06,Isole
671a780de28f8d6b0a19d282,202409,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Varie,12,Altre voci,5166.88,2024-10-24,Sud
6731590b5c833340b426aee0,202410,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,2,Erariali,6,,4673.02,2024-11-11,Sud
66bf604a0377f64bd0cd2569,202407,22,AGENZIA DELLE ENTRATE,4,Varie,9,,63507.53,2024-08-16,Nord
66e0ee65f458af5423ceb5be,202408,802,ARAN,1,Netto,15,,144391.25,2024-11-09,Isole
663ec5ea3f62190222cfb4fc,202404,18,CORTE DEI CONTI,2,Erariali,6,IRAP,1075836.19,2024-11-05,Sud
66e0ee64f458af54a5dbc7b5,202408,970,PARCO DEL CIRCEO,4,Varie,10,Ritenute Sindacali,69.66,2024-11-09,Nord
661738e59b1c1417e85d3761,202403,44,MINISTERO DEL TURISMO,2,Erariali,6,IRAP,40740.15,2024-11-04,Sud
668f34119b1c1405cffd2db4,202406,816,COMUNE DI CAROSINO,1,Netto,15,Netto,33646.7,2024-11-07,Nord
661738e6262bc367cf0df83e,202403,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,178895.99,2024-11-04,
663ec5f43f62190222cfb706,202404,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,3,Previdenziali,14,Previdenziali a carico del lavoratore,13309.31,2024-11-05,Sud
671a7806e28f8d6b0a19d185,202409,973,COMUNE DI VASIA,4,Varie,10,Ritenute Sindacali,10.01,2024-10-24,Sud
661738e6262bc367cf0df85e,202403,974,AGENZIA INDUSTRIE DIFESA AID,4,Varie,10,Ritenute Sindacali,2171.84,2024-11-04,Isole
668f34079b1c1405cffd2cf0,202406,938,ENTE PARCO NAZIONALE DELLA MAJELLA,3,Previdenziali,14,Previdenziali a carico del lavoratore,2661.66,2024-11-07,Centro
661738e4262bc367a2350405,202403,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,4,Assistenziali,11,Prestiti,3245.07,2024-11-04,
659f41739b1c14690c5c415a,202312,971,ARPAL PUGLIA,4,Varie,10,Ritenute Sindacali,6903.58,2024-11-01,
6667a4b7262bc331bdcd0ba4,202405,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Varie,9,Riscatti,7.33,2024-11-06,Isole
661738e5262bc367a235044a,202403,16,C.N.E.L.- CONSIGLIO NAZIONALE DELL'ECONOMIA E DEL LAVORO,4,Varie,11,Prestiti,5681.92,2024-11-04,Isole
66e0ee5bf458af54a5dbc76b,202408,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,4,Netto,10,Ritenute Sindacali,237.96,2024-11-09,
66bf60530377f64bd0cd2610,202407,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,2,Erariali,8,Addizionali Comunali,68407256.4,2024-08-16,Centro
66bf60520377f64bd0cd25e8,202407,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,1,Netto,15,Netto,30327.96,2024-08-16,Centro
6731590b5c833340b426aeb2,202410,966,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,2,Erariali,6,IRAP,123578.91,2024-11-11,Nord
661738e49b1c14196e7da2c4,202403,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3538071.9,2024-11-04,
663ec5ea3f62190222cfb52a,202404,845,COMUNE DI MONDAINO,4,Varie,,Riscatti,47.05,2024-11-05,Isole
659f41729b1c1468e2e3997e,,970,PARCO DEL CIRCEO,1,Netto,15,Netto,18091.14,2024-11-01,Sud
66bf604a0377f64b679f2848,,19,MINISTERO UNIVERSITA' E RICERCA,2,Erariali,6,IRAP,2595953.59,2024-08-16,Isole
65c81f2c3f62191d310d64c9,202401,1,MINISTERO DELL'ECONOMIA E FINANZE,4,Varie,12,Altre voci,2382893.3,2024-11-02,
65ee5ac6f458af56cdec1809,202402,972,SCUOLA SUPERIORE DELLA MAGISTRATURA,2,Erariali,6,,1082.88,2024-11-03,
65ee5ac6f458af56cdec1823,202402,12,MINISTERO DELL'INTERNO,3,Previdenziali,14,Previdenziali a carico del lavoratore,44361469.26,2024-11-03,
65ee5ac6f458af56cdec17f4,202402,17,CONSIGLIO DI STATO E T.A.R.,2,Erariali,6,IRAP,864094.08,2024-11-03,Sud
6667a4b7262bc331baee7353,,21,AGENZIA DELLE DOGANE,4,Varie,9,Riscatti,19672.97,2024-11-06,Centro
661738e7262bc367cf0df89f,202403,929,AZIENDA SANITARIA LOCALE VITERBO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2757437.9,2024-11-04,Sud
65c81f2cf458af1d5b4728c2,202401,954,ISPETTORATO NAZIONALE DEL LAVORO,2,Erariali,7,Addizionali Regionali,413.64,2024-11-02,Isole
6667a4c1262bc331baee7443,202405,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Varie,10,Ritenute Sindacali,3409.26,2024-11-06,
6667a4b7262bc331baee7377,202405,975,IPAB ISTITUTO DI BENEFICENZA E SCOLASTICO SAC. M. SCRIFFIGNANO SISCARO,2,Erariali,8,Addizionali Comunali,27.88,2024-11-06,Centro
66bf604a0377f64bd0cd256a,202407,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,2,Erariali,7,Addizionali Regionali,1848.48,2024-08-16,Sud
66bf604a0377f64b679f284b,202407,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Varie,11,Prestiti,,2024-08-16,Sud
663ec5eb3f62190222cfb596,202404,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,1,Netto,15,Netto,132129.51,2024-11-05,Isole
663ec5ea3f62190222cfb4ec,202404,,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,4,Varie,11,Prestiti,704.95,2024-11-05,Nord
65c81f2bf458af1d35de629c,202401,8017,AGENZIA DEL DEMANIO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,1084373.96,2024-11-02,Sud
65c81f2cf458af1d35de62b6,202401,977,COMUNE DI SERRENTI,2,Erariali,6,IRAP,4672.0,2024-11-02,Centro
671a7806e28f8d6b0a19d1fe,202409,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,4,Varie,10,Ritenute Sindacali,69.83,2024-10-24,
663ec5f43f62190222cfb6ab,202404,805,AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO,1,Netto,15,Netto,54998.09,2024-05-11,Isole
659f41739b1c14690c5c41a3,202312,12,MINISTERO DELL'INTERNO,4,Varie,9,Riscatti,281426.47,2024-11-01,
661738e6262bc367cf0df828,202403,19,MINISTERO UNIVERSITA' E RICERCA,2,Erariali,7,Addizionali Regionali,675279.92,2024-11-04,Centro
65ee5ac5f458af56d2af5315,202402,867,AGENZIA ITALIANA DEL FARMACO - AIFA,2,Erariali,8,Addizionali Comunali,1399.18,2024-11-03,Centro
671a780de28f8d6b0a19d22a,202409,964,,2,Erariali,7,Addizionali Regionali,3302.18,2024-10-24,Sud
663ec5f53f62190222cfb768,202404,,AZIENDA OSPEDALIERA SAN CAMILLO FORLANINI,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3601480.72,2024-11-05,Nord
668f34129b1c1405cffd2e06,202406,971,ARPAL PUGLIA,1,Netto,15,Netto,1491703.42,2024-11-07,Isole
6667a4b7262bc331baee7349,,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,11457.8,2024-11-06,
663ec5eb3f62190222cfb587,202404,977,COMUNE DI SERRENTI,2,Erariali,8,Addizionali Comunali,410.58,2024-11-05,Centro
66e0ee5bf458af54a5dbc797,202408,22,AGENZIA DELLE ENTRATE,4,Varie,10,Ritenute Sindacali,207091.83,2024-11-09,Centro
661738e59b1c1417e85d3705,202403,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,Erariali,5,IRPEF,2452680.76,2024-11-04,Centro
6667a4c1262bc331baee745d,202405,930,AZIENDA SANITARIA LOCALE LATINA,2,Erariali,6,IRAP,1052007.56,2024-11-06,Centro
663ec5f43f62190222cfb729,202404,977,COMUNE DI SERRENTI,2,Erariali,6,IRAP,5581.45,2024-11-05,Sud
659f417b9b1c1468e2e399f8,202312,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",3,Previdenziali,13,Previdenziali a carico del datore di lavoro,7034767.54,2024-11-01,Isole
66e0ee66f458af5423ceb5ff,202408,,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,4,Varie,10,Ritenute Sindacali,73.89,2024-11-09,Nord
