_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation-time,qualifica,note,fonte_dato,Provincia Sede,CODICE ENTE,3descrizione,regione%sede,att ivazioni
6852caf5205349164beb6e9d,1,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,TV,04,1,0,202301,2025-06-18T16:15:20.148346,,,,TV,954,ISPETTORATO NAZIONALE DEL LAVORO,04,1
6852cae7205349164be8b0fa,2,2024,1,,AQ,12,0,1,202402,2025-06-18T16:15:20.148346,Funzionario,,,AQ,1,MINISTERO DELL'ECONOMIA E FINANZE,12,0
6852cae8205349164be8da5d,10,2024,22,AGENZIA DELLE ENTRATE,BG,03,2,0,202410,2025-06-18T16:15:20.148346,,,,BG,22,AGENZIA DELLE ENTRATE,03,2
6852caf2205349164beaa3cf,5,2023,971,ARPAL PUGLIA,FG,15,107,9,202304,2025-06-18T16:15:20.148346,Dirigente,,,FG,971,ARPAL PUGLIA,15,107
6852caf0205349164bea47c6,3,2024,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,Bg,03,0,1,202403,GIU 18 2025,Operatore,,,BG,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,03,0
6852caec205349164be992fb,9,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,SA,14,0,5,202409,2025-06-18T16:15:20.148346,Impiegato,,,SA,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,14,0
6852cae9205349164be8ec7a,11,2023,19,MINISTERO UNIVERSITA' E RICERCA,BT,15,37,3,202311,2025-06-18T16:15:20.148346,,,,BT,19,MINISTERO UNIVERSITA' E RICERCA,15,37
6852caee205349164be9f6c3,4,2023,9,MINISTERO DELLA GIUSTIZIA,AG,18,0,7,202304,2025-06-18T16:15:20.148346,Dirigente,,,AG,9,MINISTERO DELLA GIUSTIZIA,18,0
6852caf3205349164beae8fa,1,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PN,05,27,6,202401,2025-06-18T16:15:20.148346,Impiegato,,,PN,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,05,27
6852caf0205349164bea5438,5,2023,14,MINISTERO DELLA CULTURA,BO,07,30,0,202305,2025-06-18T16:15:20.148346,Funzionario,,,BO,14,MINISTERO DELLA CULTURA,07,30
6852caf6205349164beb82d5,4,2023,11, ,FI,08,2,0,202304,2025-06-18T16:15:20.148346,Operatore,,,FI,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",08,2
6852caee205349164be9fd5c,10,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,SI,08,0,4,202305,18-06-25,Impiegato,,,SI,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,08,0
6852caef205349164bea0efc,12,2023,9,MINISTERO DELLA GIUSTIZIA,CA,19,38,16,202312,2025-06-18T16:15:20.148346,Dirigente,,,CA,9,MINISTERO DELLA GIUSTIZIA,19,38
6852cae8205349164be8e4c2,2,2024,19,MINISTERO UNIVERSITA' E RICERCA,CO,03,6,0,202402,2025-06-18T16:15:20.148346,Funzionario,,,CO,19,MINISTERO UNIVERSITA' E RICERCA,03,6
6852caf8205349164bebfdf0,4,2023,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,RM,11,0,1,202304,2025-06-18T16:15:20.148346,Operatore,,Sistema legacy,RM,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,11,0
6852cb006555da0907a4108c,5,2024,2,ND,PV,03,0,2,202405,2025-06-18T16:15:20.148346,Dirigente,,,PV,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,03,0
6852caeb205349164be97729,Agosto,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,OR,19,18,924,202308,2025-06-18T16:15:20.148346,Dirigente,,,OR,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,19,18
6852caea205349164be92bb0,8,2023,9,MINISTERO DELLA GIUSTIZIA,TV,04,0,3,202411,2025-06-18T16:15:20.148346,Impiegato,,,TV,9,MINISTERO DELLA GIUSTIZIA,04,0
6852caef205349164bea0de6,7,2024,12,MINISTERO DELL'INTERNO,MI,03,2,5,202407,2025-06-18T16:15:20.148346,Operatore,,,MI,12,MINISTERO DELL'INTERNO,03,2
6852caed205349164be9b17c,1,2024,12,MINISTERO DELL'INTERNO,AL,01,0,1,202401,2025-06-18T16:15:20.148346,Funzionario,,,AL,12,MINISTERO DELL'INTERNO,01,0
6852caf7205349164bebd05a,8,2024,14,MINISTERO DELLA CULTURA,GE,06,0,2,202408,GIU 18 2025,Funzionario,,,GE,14,MINISTERO DELLA CULTURA,06,0
6852cad979c2715845d94056,10,2023,9,MINISTERO DELLA GIUSTIZIA,FE,07,1,2,202310,2025-06-18T16:15:20.148346,Impiegato,,,FE,9,MINISTERO DELLA GIUSTIZIA,07,1
6852caf6205349164beb7e24,4,2023,15,AVVOCATURA GENERALE DELLO STATO,AQ,12,1,0,202304,2025-06-18T16:15:20.148346,Funzionario,,,AQ,15,AVVOCATURA GENERALE DELLO STATO,12,1
6852caea205349164be93d44,10,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,VR,04,2,1,202310,2025-06-18T16:15:20.148346,Funzionario,,,VR,1,MINISTERO DELL'ECONOMIA E FINANZE,04,2
6852caf6205349164beb7f47,7,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PD,04,234,168,202407,2025-06-18T16:15:20.148346,Impiegato,,,PD,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,04,234
6852caf2205349164beab298,3,2023,19,MINISTERO UNIVERSITA' E RICERCA,CO,03,3,3,202303,2025-06-18T16:15:20.148346,Dirigente,,,CO,19,MINISTERO UNIVERSITA' E RICERCA,03,3
6852caf3205349164beaf475,1,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,TA,15,1,0,202301,2025-06-18T16:15:20.148346,Impiegato,,,TA,954,ISPETTORATO NAZIONALE DEL LAVORO,15,1
6852caf3205349164beafb69,5,2024,22,AGENZIA DELLE ENTRATE,PR,07,0,3,202405,2025-06-18T16:15:20.148346,Dirigente,,,PR,22,AGENZIA DELLE ENTRATE,07,0
6852caea205349164be916ff,2,2024,22,AGENZIA DELLE ENTRATE,ta,15,3,2,202402,2025-06-18T16:15:20.148346,Impiegato,,,TA,22,AGENZIA DELLE ENTRATE,15,3
6852caf7205349164bebe225,9,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,CA,19,"1,0",1,202309,2025-06-18T16:15:20.148346,Operatore,,,CA,1,MINISTERO DELL'ECONOMIA E FINANZE,19,"1,0"
6852caf7205349164bebdf85,10,2024,9,MINISTERO DELLA GIUSTIZIA,CO,03,0,N.D.,202410,2025-06-18T16:15:20.148346,Dirigente,,,CO,9,MINISTERO DELLA GIUSTIZIA,03,0
6852caf7205349164bebe0b3,4,2024,19,MINISTERO UNIVERSITA' E RICERCA,CB,13,6,143,202404,2025-06-18T16:15:20.148346,Funzionario,,,CB,19,MINISTERO UNIVERSITA' E RICERCA,13,6
6852caf5205349164beb5031,3,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,FE,07,2,0,202303,2025-06-18T16:15:20.148346,,,,FE,1,MINISTERO DELL'ECONOMIA E FINANZE,07,2
6852caf5205349164beb5b6f,10,2023,22,AGENZIA DELLE ENTRATE,FG,15,0,1,202303,2025-06-18T16:15:20.148346,Impiegato,,,FG,22,AGENZIA DELLE ENTRATE,15,0
6852caf2205349164bea9d05,5,2024.,ND,AVVOCATURA GENERALE DELLO STATO,SA,14,1,0,202405,2025-06-18T16:15:20.148346,Funzionario,,,SA,15,AVVOCATURA GENERALE DELLO STATO,14,1
6852caf6205349164beba0f9,4,2023,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,TO,01,2,0,202304,2025-06-18T16:15:20.148346,Dirigente,,,TO,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,01,2
6852caed205349164be9be5a,12,2023,19, ,TV,04,34,5,202312,2025-06-18T16:15:20.148346,Funzionario,,,TV,19,MINISTERO UNIVERSITA' E RICERCA,04,34
6852caee205349164be9eb2f,3,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,GE,06,27,27,202303,2025-06-18T16:15:20.148346,Dirigente,,,GE,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,06,27
6852cada9952cb647ef3834c,9,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,PG,09,1,1,202309,2025-06-18T16:15:20.148346,Operatore,,,PG,954,ISPETTORATO NAZIONALE DEL LAVORO,09,1
6852caf3205349164beaf6e3,2,2024,14,MINISTERO DELLA CULTURA,LT,11,0,2,202402,2025-06-18T16:15:20.148346,Impiegato,,,LT,14,MINISTERO DELLA CULTURA,11,0
6852caf8205349164bec0490,11,2024,9,MINISTERO DELLA GIUSTIZIA,VE,04,24,2,202411,2025-06-18T16:15:20.148346,Funzionario,,,VE,9,MINISTERO DELLA GIUSTIZIA,04,24
6852cae8205349164be8dced,3,2022,21,AGENZIA DELLE DOGANE,NA,14,0,1,202303,2025-06-18T16:15:20.148346,Operatore,,,NA,21,AGENZIA DELLE DOGANE,14,0
6852caee205349164be9eb15,10,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BG,03,879,27,202310,2025-06-18T16:15:20.148346,Operatore,,,BG,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,03,879
6852caef205349164bea07d5,10,2023,12,MINISTERO DELL'INTERNO,RN,07,1,3,202310,2025-06-18T16:15:20.148346,Funzionario,,,RN,12,MINISTERO DELL'INTERNO,07,1
6852caee205349164be9d29d,12,2024,19,MINISTERO UNIVERSITA' E RICERCA,UD,05,41,45,202412,2025-06-18T16:15:20.148346,,,,UD,19,MINISTERO UNIVERSITA' E RICERCA,05,41
6852caf8205349164bec0b68,7,2023,8017,AGENZIA DEL DEMANIO,N/A,11,2,1,202307,2025-06-18T16:15:20.148346,Dirigente,,,RM,8017,AGENZIA DEL DEMANIO,11,2
6852caea205349164be93e92,7,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,NU,19,1,0,202407,2025-06-18T16:15:20.148346,Funzionario,,,NU,1,MINISTERO DELL'ECONOMIA E FINANZE,19,1
6852caf2205349164beac8b0,11,2024,22,AGENZIA DELLE ENTRATE,RA,07,0,N.D.,202411,2025-06-18T16:15:20.148346,Impiegato,,,RA,22,AGENZIA DELLE ENTRATE,07,0
6852caea205349164be91c5c,12,2023,9,MINISTERO DELLA GIUSTIZIA,BO,07,1,10,202311,2025-06-18T16:15:20.148346,,,,BO,9,MINISTERO DELLA GIUSTIZIA,07,1
6852caef205349164bea329d,4,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,N/A,14,12,27,202304,2025-06-18T16:15:20.148346,Impiegato,,,CE,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,14,12
6852caef205349164bea333f,7,2023,22,AGENZIA DELLE ENTRATE,AN,10,0,1,202307,2025-06-18T16:15:20.148346,,,,AN,22,AGENZIA DELLE ENTRATE,10,0
6852caea205349164be91a33,10,2023,12,MINISTERO DELL'INTERNO, ,08,13,2,202310,2025-06-18T16:15:20.148346,,,,PO,12,MINISTERO DELL'INTERNO,08,13
6852caef205349164bea29a4,mese 11,2023,21,AGENZIA DELLE DOGANE,IM,06,0,1,202311,2025-06-18T16:15:20.148346,Operatore,,,IM,21,AGENZIA DELLE DOGANE,06,0
6852cae8205349164be8c169,11,2023,9,MINISTERO DELLA GIUSTIZIA,FI,08,3,5,2023-11,2025-06-18T16:15:20.148346,Dirigente,,,FI,9,MINISTERO DELLA GIUSTIZIA,08,3
6852caf7205349164bebcf71,4,2024.,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,GE,06,0,2,APR-2024,18/06/2025,Dirigente,,,GE,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,06,0
6852cae8205349164be8d1d5,2,2024,19,MINISTERO UNIVERSITA' E RICERCA,null,20,0,1,202402,2025-06-18T16:15:20.148346,,,,TN,19,MINISTERO UNIVERSITA' E RICERCA,20,0
6852caf8205349164bebfd2b,9,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,LU,08,0,1,202409,2025-06-18T16:15:20.148346,Operatore,,,LU,1,MINISTERO DELL'ECONOMIA E FINANZE,08,0
6852caf4205349164beb2784,8,2024,9,MINISTERO DELLA GIUSTIZIA,AQ,12,0,6,202408,2025-06-18T16:15:20.148346,Dirigente,,,AQ,9,MINISTERO DELLA GIUSTIZIA,12,0
6852caef205349164bea0d8c,5,2023,9,MINISTERO DELLA GIUSTIZIA,VV,17,5,1,202305,2025-06-18T16:15:20.148346,Operatore,,,VV,9,MINISTERO DELLA GIUSTIZIA,17,5
6852caf3205349164beaf305,3,2023,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,RN,07,2,0,202303,2025-06-18T16:15:20.148346,Operatore,,,RN,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,07,2
6852caef205349164be9fe27,11,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,TR,09,2,0,202411,2025-06-18T16:15:20.148346,,,,TR,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,09,2
6852caf3205349164beae31b,6,2024,22,N/A,CA,19,62,0,202406,18/06/2025,Impiegato,,,CA,22,AGENZIA DELLE ENTRATE,19,62
6852caee205349164be9d94f,6,2024,22,AGENZIA DELLE ENTRATE,CT,18,0,3,202406,2025-06-18T16:15:20.148346,Operatore,,,CT,22,AGENZIA DELLE ENTRATE,18,0
6852caee205349164be9e71e,5,2023,25,ARCHIVI NOTARILI,FR,11,1,0,202305,2025-06-18T16:15:20.148346,,Dato stimato,,FR,25,ARCHIVI NOTARILI,11,1
6852caeb205349164be952fd,Ottobre,2024,14,MINISTERO DELLA CULTURA,TR,09,0,2,202410,2025-06-18T16:15:20.148346,,,,TR,14,MINISTERO DELLA CULTURA,09,0
6852caef205349164bea100f,2,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,RC,17,0,6,202402,2025-06-18T16:15:20.148346,,,,RC,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,17,0
6852cae9205349164be8e97b,6,2024,19,MINISTERO UNIVERSITA' E RICERCA,TE,12,1,796,202406,2025-06-18T16:15:20.148346,,,,TE,19,MINISTERO UNIVERSITA' E RICERCA,12,1
6852caf4205349164beb1472,4,2024,12,MINISTERO DELL'INTERNO,SP,NULL,0,1,202404,2025-06-18T16:15:20.148346,,,,SP,12,MINISTERO DELL'INTERNO,06,0
6852caf3205349164beae2a4,8,2024,22,AGENZIA DELLE ENTRATE,BN,14,0,2,202408,2025-06-18T16:15:20.148346,Operatore,,,BN,22,AGENZIA DELLE ENTRATE,14,0
6852caf4205349164beb3771,7,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,FG,15,6,0,202307,2025-06-18T16:15:20.148346,Dirigente,,,FG,954,ISPETTORATO NAZIONALE DEL LAVORO,15,6
6852caf6205349164beb9322,3,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,,08,12,0,202403,2025-06-18T16:15:20.148346,Funzionario,,,PO,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,08,12
6852caf0205349164bea372f,7,2024,21,AGENZIA DELLE DOGANE,RM,11,1,10,202407,2025-06-18T16:15:20.148346,Dirigente,,,RM,21,AGENZIA DELLE DOGANE,11,1
6852caf7205349164bebe7dc,4,2022,21,AGENZIA DELLE DOGANE,BO,07,0,1,202304,2025-06-18T16:15:20.148346,,,,BO,21,AGENZIA DELLE DOGANE,07,0
6852caf6205349164beb91fe,9,2023,22,-,FC,07,1,0,202306,2025-06-18T16:15:20.148346,,,,FC,22,AGENZIA DELLE ENTRATE,07,1
6852caf4205349164beb1c2f,9,2024,14,MINISTERO DELLA CULTURA,mi,03,34,0,202409,2025-06-18T16:15:20.148346,Impiegato,,,MI,14,MINISTERO DELLA CULTURA,03,34
6852caee205349164be9f965,3,2024,9,MINISTERO DELLA GIUSTIZIA,CR,03,1,3,202402,2025-06-18T16:15:20.148346,Dirigente,,,CR,9,MINISTERO DELLA GIUSTIZIA,03,1
6852caf8205349164bebfdf7,8,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,LI,08,0,1,202408,2025-06-18T16:15:20.148346,,,,LI,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,08,0
6852caf3205349164beae8fb,Luglio,2023,8017,AGENZIA DEL DEMANIO,TO,01,1,0,202307,2025-06-18T16:15:20.148346,Funzionario,,,TO,8017,AGENZIA DEL DEMANIO,01,1
6852caf3205349164beadcb9,1,2023,9,MINISTERO DELLA GIUSTIZIA,VB,01,0,4,202301,2025-06-18T16:15:20.148346,Funzionario,,,VB,9,MINISTERO DELLA GIUSTIZIA,01,0
6852caea205349164be925ab,10,2023,N/A,MINISTERO DELL'ECONOMIA E FINANZE,AO,02,0,1,202310,2025-06-18T16:15:20.148346,Dirigente,,,AO,1,MINISTERO DELL'ECONOMIA E FINANZE,02,0
6852caf2205349164beab929,12,2024,14,MINISTERO DELLA CULTURA,TO,01,0,N.D.,202412,2025-06-18T16:15:20.148346,Impiegato,,,TO,14,MINISTERO DELLA CULTURA,01,0
6852caf4205349164beb0f5b,1,2024,12,MINISTERO DELL'INTERNO,BL,04,0,1,202401,2025-06-18T16:15:20.148346,Funzionario,,,BL,12,MINISTERO DELL'INTERNO,04,0
6852caee205349164be9cc17,12,2024,19,MINISTERO UNIVERSITA' E RICERCA,CA,19,90,121,202412,2025-06-18T16:15:20.148346,Impiegato,,,CA,19,MINISTERO UNIVERSITA' E RICERCA,19,90
6852caeb205349164be945d8,1,2024,21,AGENZIA DELLE DOGANE,BG,03,2,0,202401,2025-06-18T16:15:20.148346,Operatore,,,BG,21,AGENZIA DELLE DOGANE,03,2
6852cae7205349164be8b33b,7,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,,17,3,7,202307,2025-06-18T16:15:20.148346,,,,CZ,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,17,3
6852caee205349164be9fbf6,6,2023,867,AGENZIA ITALIANA DEL FARMACO - AIFA,RM,11,0,3,202306,2025-06-18T16:15:20.148346,Funzionario,,,RM,867,AGENZIA ITALIANA DEL FARMACO - AIFA,11,0
6852caf3205349164beb006f,4,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,VC,01,0,1,202404,2025-06-18T16:15:20.148346,Impiegato,,,VC,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,01,0
6852caee205349164be9d915,11,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,BA,15,0,4,202411,2025-06-18T16:15:20.148346,,,,BA,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,15,0
6852caef205349164bea0cea,4,2023,19,MINISTERO UNIVERSITA' E RICERCA,PG,09,7,9,202304,2025-06-18T16:15:20.148346,Impiegato,,,PG,19,MINISTERO UNIVERSITA' E RICERCA,09,7
6852caee205349164be9c682,11,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PC,07,189,33,202411,2025-06-18T16:15:20.148346,,,,PC,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,07,189
6852caf3205349164bead4dd,6,2024,19,MINISTERO UNIVERSITA' E RICERCA,FR,11,2,954,202406,2025-06-18T16:15:20.148346,Dirigente,,,FR,19,MINISTERO UNIVERSITA' E RICERCA,11,2
6852caf6205349164beb7da2,4,2024,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,RM,ND,14,16,2024-04,2025-06-18T16:15:20.148346,Operatore,,,RM,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,11,14
6852caf5205349164beb5d11,3,2023,974,AGENZIA INDUSTRIE DIFESA AID,ME,18,0,1,202303,2025-06-18T16:15:20.148346,Operatore,,,ME,974,AGENZIA INDUSTRIE DIFESA AID,18,0
6852caee205349164be9ce81,4,2024,22,AGENZIA DELLE ENTRATE,CA,19,0,2,202404,18/06/2025,Dirigente,,,CA,22,AGENZIA DELLE ENTRATE,19,0
6852caef205349164bea32df,7,2023,849,AGENZIA PER LA COESIONE TERRITORIALE,RM,11,0,1,202307,2025-06-18T16:15:20.148346,,,,RM,849,AGENZIA PER LA COESIONE TERRITORIALE,11,0
6852caf0205349164bea6350,9,2023,19,MINISTERO UNIVERSITA' E RICERCA,CB,13,598,5,202309,2025-06-18T16:15:20.148346,Dirigente,,,CB,19,MINISTERO UNIVERSITA' E RICERCA,13,598
6852caec205349164be99194,5,2024,12,MINISTERO DELL'INTERNO,CH,12,4,"0,0",202405,2025-06-18T16:15:20.148346,Impiegato,,,CH,12,MINISTERO DELL'INTERNO,12,4
6852caee205349164be9cdec,11,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CA,19,189,39,202411,2025-06-18T16:15:20.148346,Operatore,,,CA,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,19,189
6852caed205349164be99d53,8,2023,9,MINISTERO DELLA GIUSTIZIA, ,09,0,5,202308,2025-06-18T16:15:20.148346,,,,PG,9,MINISTERO DELLA GIUSTIZIA,09,0
6852caf0205349164bea3e53,11,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,CH,12,0,2,202311,2025-06-18T16:15:20.148346,Operatore,,Sistema legacy,CH,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,12,0
6852caf3205349164beadf95,9,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,CH,12,0,1,202309,2025-06-18T16:15:20.148346,Funzionario,,,CH,954,ISPETTORATO NAZIONALE DEL LAVORO,12,0
6852caee205349164be9db41,6,2023,9,MINISTERO DELLA GIUSTIZIA,AL,01,2,1,202306,2025-06-18T16:15:20.148346,,,,AL,9,MINISTERO DELLA GIUSTIZIA,01,2
6852cb008d61d50c63e43c1d,9,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TE,12,2562,9,202309,2025-06-18T16:15:20.148346,Operatore,,,TE,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,12,2562
6852cae8205349164be8d1b4,6,2023,12,-,BO,07,10,4,202306,2025-06-18T16:15:20.148346,Impiegato,,,BO,12,MINISTERO DELL'INTERNO,07,10
6852caf7205349164bebd35a,11,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SO,03,186,9,202411,2025-06-18T16:15:20.148346,Operatore,,,SO,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,03,186
6852caf2205349164bea9b93,6,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,SA,14,0,4,202406,2025-06-18T16:15:20.148346,,,,SA,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,14,0
6852caf0205349164bea5867,5,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,LE,15,6,9,202305,2025-06-18T16:15:20.148346,Impiegato,,,LE,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,15,6
6852caf1205349164bea8ee5,5,2023,22,AGENZIA DELLE ENTRATE,TE ,12,1 unità,1,202305,2025-06-18T16:15:20.148346,Funzionario,,,TE,22,AGENZIA DELLE ENTRATE,12,1 unità
6852caed205349164be9957e,6,2024,14,MINISTERO DELLA CULTURA,FG,15,2,0,202406,2025-06-18T16:15:20.148346,Funzionario,,,FG,14,MINISTERO DELLA CULTURA,15,2
6852caf5205349164beb5abb,12,2023,22,AGENZIA DELLE ENTRATE,BZ,20,1,1,202312,2025-06-18T16:15:20.148346,Dirigente,,,BZ,22,AGENZIA DELLE ENTRATE,20,1
6852caf5205349164beb6be6,7,2023,9,MINISTERO DELLA GIUSTIZIA,PV,03,0,2,202307,2025-06-18T16:15:20.148346,Funzionario,,,PV,9,MINISTERO DELLA GIUSTIZIA,03,0
6852caf8205349164bebecb6,6,2023,9,MINISTERO DELLA GIUSTIZIA,LO,03,2,0,202306,2025-06-18T16:15:20.148346,Operatore,,,LO,9,MINISTERO DELLA GIUSTIZIA,03,2
6852caf2205349164beabdfe,3,2024,NULL,AGENZIA DELLE ENTRATE,LU,08,2,0,202403,2025-06-18T16:15:20.148346,Dirigente,,,LU,22,AGENZIA DELLE ENTRATE,08,2
6852caee205349164be9f80e,11,2024,21,AGENZIA DELLE DOGANE,AG, ,0,1,202411,2025-06-18T16:15:20.148346,Funzionario,,,AG,21,AGENZIA DELLE DOGANE,18,0
6852cae9205349164be8f0e3,12,2024,12,MINISTERO DELL'INTERNO,LU,08,0,2,202412,2025-06-18T16:15:20.148346,Impiegato,,,LU,12,MINISTERO DELL'INTERNO,08,0
6852caf0205349164bea5ab3,11,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BG,03,312,15,202311,2025-06-18T16:15:20.148346,Impiegato,,,BG,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,03,312
6852caed205349164be9af7d,12,2023,21,AGENZIA DELLE DOGANE,PD,04,5 unità,0,202312,2025-06-18T16:15:20.148346,Dirigente,,,PD,21,AGENZIA DELLE DOGANE,04,5 unità
6852caeb205349164be9489d,4,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PN ,05,0,2,202404,2025-06-18T16:15:20.148346,Funzionario,,,PN,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,05,0
6852cae8205349164be8bd53,3,2022,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,Cb,13,3,15,202303,2025-06-18T16:15:20.148346,Funzionario,,,CB,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,13,3
6852caed205349164be9af10,6,2023,12,MINISTERO DELL'INTERNO,TP,18,1,N.D.,202306,2025-06-18T16:15:20.148346,Dirigente,,,TP,12,MINISTERO DELL'INTERNO,18,1
6852caf7205349164bebbcdb,4,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CZ,17,3,12,202304,2025-06-18T16:15:20.148346,,,,CZ,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,17,3
6852caf5205349164beb4487,6,2023,829,COMUNE DI MERCATO SAN SEVERINO,SA,14,0,1,202306,2025-06-18T16:15:20.148346,Dirigente,,,SA,829,COMUNE DI MERCATO SAN SEVERINO,14,0
6852caf6205349164beb8b3c,2,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,MO,07,0,2,202402,2025-06-18T16:15:20.148346,Funzionario,,,MO,1,MINISTERO DELL'ECONOMIA E FINANZE,07,0
6852caf4205349164beb0f88,10,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,MN,03,0,1,202310,2025-06-18T16:15:20.148346,Dirigente,,,MN,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,03,0
6852caf2205349164beac567,9,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CB,13,2,0,202409,2025-06-18T16:15:20.148346,,,,CB,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,13,2
6852caef205349164bea2068,3,2024,12,MINISTERO DELL'INTERNO,BG,03,0,2,202403,2025-06-18T16:15:20.148346,,,,BG,12,MINISTERO DELL'INTERNO,03,0
